date,Cooler,Heater,Drive 1 started,Sync signal from S10-2991 (DOUT1 Cooler),Command Drive speed Drive 1,Actual Speed Drive 1,Current Propotional Coil Pump 1,Pressure Drain filter 1,Pressure B-side Pump 1,Temp Drain Pump 1,Displacement Pump 1,Current Electric motor 1,Pressure A-side Pump 1,Temp Drain line from Hydraulic motor 1 in tank 1,Temp Oil tank 1,Temp Hydraulic out Cooler 1,Temp Hydraulic in Cooler 1,Pressure Hydraulic in Cooler 1,Temp Drain Hydraulic motor 1,Pressure House Hydraulic motor 1,Temp A-side loop Hydraulic motor 1,Pressure Charge Pump 1,Temp C-side loop Hydraulic motor 1,Temp Ambient Outside power unit
2013-09-12 11:09:00,0,0,0,0,0,0,0,29.8226434095,9.3697015705,29.8894650487,0.3357704554,0,0.0390007492,24.6929438339,34.9991111247,20.1513996331,22.2009962739,0,24.9295263987,0,24.9202781026,0,24.9297327216,22.8964440494
2013-09-12 11:10:00,0,0,0,0,0,0,0,29.6690007846,9.3595016179,29.8904273045,0.3324595464,0,0.0131029533,24.6773907693,34.9375565084,20.1775541157,22.3917290319,0,24.9341969108,0,24.9486760346,0,24.9307446855,22.8726548815
2013-09-12 11:11:00,0,0,0,0,0,0,0,29.7464006933,9.3655958179,29.8897836765,0.3321200009,0,0,24.7999992371,34.9000015259,20.1818250366,22.6083532723,0,24.9272752172,0,24.9306338759,0,24.9302882406,22.8031772153
2013-09-12 11:12:00,0,0,0,0,0,0,0,29.793538003,9.335570886,29.8901086768,0.3341000009,0,0.0017777777,24.7999992371,34.9000015259,20.2705060872,22.8102995312,0,24.9193804185,0,24.9336533367,0,24.9236115589,22.8268882285
2013-09-12 11:13:00,0,0,0,0,0,0,0,29.7760631667,9.3172377285,29.8845792045,0.3316250009,0,0.0054909867,24.7999992371,34.9000015259,20.4028976173,23.0488823577,0,24.8470701118,0,24.9302247348,0,24.8206148199,22.9237887865
2013-09-12 11:14:00,0,0,0,0,0,0,0,30.0775460318,9.3063290102,29.8564214478,0.327395001,0,0.0133800156,24.8055869613,34.9000015259,20.4565414301,23.3144686642,0,24.7999992371,0,24.9298854625,0,24.7999992371,22.9968220218
2013-09-12 11:15:00,0,0,0,0,0,0,0,30.0977550946,9.3168664499,29.7600002289,0.3351800009,0,0.0245274094,24.8475463054,34.9000015259,20.4702742353,23.5101647531,0,24.7999992371,0,24.9170164363,0,24.7999992371,22.9731110085
2013-09-12 11:16:00,0,0,0,0,0,0,0,29.9906005096,9.3773656658,29.7600002289,0.3335535723,0,0.0492697788,24.9343534985,34.8982528853,20.4977049961,23.6878326001,0,24.7999992371,0,24.8800822113,0,24.7999992371,22.9035551876
2013-09-12 11:17:00,0,0,0,0,0,0,0,29.9765550821,9.3530555522,29.7565865067,0.3348995545,0,0.0177873626,24.9301437961,34.7767496896,20.5054450092,23.8552489126,0,24.7085902381,0,24.7999992371,0,24.723949728,22.8723355786
2013-09-12 11:18:00,0,0,0,0,0,0,0,30.2065458312,9.3546469951,29.6546666643,0.3338750009,0,0.0096666665,24.9300860182,34.7000007629,20.5199125338,24.0858815202,0,24.66824301,0,24.7999992371,0,24.7160353899,22.8034965182
2013-09-12 11:19:00,0,0,0,0,0,0,0,30.2585003535,9.3468991237,29.6377507606,0.3329468759,0,0.0012475633,24.9301534257,34.7000007629,20.5298125505,24.2176625365,0,24.6703792405,0,24.7999992371,0,24.6668811523,22.7999992371
2013-09-12 11:20:00,0,0,0,0,0,0,0,30.3301253001,9.3485696951,29.6267716633,0.3339200009,0,0.0234187711,24.9492991553,34.7000007629,20.5657001114,24.3755363263,0,24.6695486903,0,24.7086434672,0,24.6697667445,22.8273439741
2013-09-12 11:21:00,0,0,0,0,0,0,0,30.370336815,9.2813371528,29.6306584484,0.3335728581,0,0.0147829482,24.9412255005,34.7000007629,20.5760501289,24.4838986439,0,24.6673423157,0,24.6727999364,0,24.6670596191,22.8968216403
2013-09-12 11:22:00,0,0,0,0,0,0,0,30.4413387812,9.3515270493,29.6318056716,0.3357071437,0,0.0202079488,25.0599994659,34.7000007629,20.6050751781,24.6429242874,0,24.553347496,0,24.6704680131,0,24.6655739144,22.8999996185
2013-09-12 11:23:00,0,0,0,0,0,0,0,30.3692003409,9.378611406,29.6327445613,0.3355625009,0,0.0126219785,25.0599994659,34.7000007629,20.633875227,24.8746325659,0,24.5400009155,0,24.6748885864,0,24.5400009155,22.8999996185
2013-09-12 11:24:00,0,0,0,0,0,0,0,30.470000267,9.36108961,29.6305201149,0.3339250009,0,0.0237696386,25.0599994659,34.6991118537,20.6559252644,24.9376921511,0,24.5400009155,0,24.6694584131,0,24.5400009155,22.92688861
2013-09-12 11:25:00,0,0,0,0,0,0,0,30.4705002467,9.3658058848,29.6307801151,0.3280333343,0,0.0140067047,25.063231792,34.6375548893,20.7198251836,25.135852563,0,24.5400009155,0,24.66529844,0,24.5400009155,23.0502224138
2013-09-12 11:26:00,0,0,0,0,0,0,0,30.4115002791,9.3697888475,29.6341601181,0.3290791676,0,0.0134111108,25.1823640246,34.5999984741,20.8568500948,25.2127299034,0,24.5400009155,0,24.5497941856,0,24.4940675418,23.1928896247
2013-09-12 11:27:00,0,0,0,0,0,0,0,30.4745002588,9.3368241406,29.6293284472,0.3344150009,0,0.0015628815,25.1934639204,34.5999984741,20.973624986,25.4153331121,0,24.4474841674,0,24.5400009155,0,24.5400009155,23.2000007629
2013-09-12 11:28:00,0,0,0,0,0,0,0,30.470000267,9.3543901382,29.6324340055,0.3331304555,0,0.0227032749,25.1898551358,34.599317929,21.0405999449,25.4861831745,0,24.4476864768,0,24.5400009155,0,24.4841008663,23.2281253338
2013-09-12 11:29:00,0,0,0,0,0,0,0,30.4610002836,9.3589058134,29.6294945584,0.3348045464,0,0.0120291479,25.193430139,34.5396938388,21.0877748892,25.6771904855,0,24.4108508736,0,24.4482981321,0,24.4429100893,23.3531244993
2013-09-12 11:30:00,0,0,0,0,0,0,0,30.470000267,9.3512152025,29.6302167813,0.3342975009,0,0.0175234091,25.2437612408,34.5609851805,21.1419247913,25.7473595948,0,24.4137827985,0,24.4056852204,0,24.4284013518,23.4937499762
2013-09-12 11:31:00,0,0,0,0,0,0,0,30.4985668977,9.3675051833,29.6283390019,0.3354917866,0,0.0156479516,25.2032098043,34.5991095988,21.1886966067,25.9358451444,0,24.4145027937,0,24.4311065992,0,24.406206946,23.5
2013-09-12 11:32:00,0,0,0,0,0,0,0,30.5291001956,9.348084686,29.6286549744,0.3354879879,0,0.000860215,25.2214345158,34.5375549825,21.2209277458,25.9730203623,0,24.411714439,0,24.4133113432,0,24.4123904167,23.5
2013-09-12 11:33:00,0,0,0,0,0,0,0,30.5048336082,9.3780232489,29.6230701604,0.3353027282,0,0.0193731178,25.215778981,34.5,21.2226996215,26.0505353379,0,24.4097841342,0,24.4111860962,0,24.4099285788,23.5
2013-09-12 11:34:00,0,0,0,0,0,0,0,30.5220001962,9.3594447552,29.6317185805,0.3342950009,0,0.0014080459,25.3199996948,34.5,21.2517164713,26.2011005529,0,24.3753341039,0,24.4110119131,0,24.4078266612,23.4446719201
2013-09-12 11:35:00,0,0,0,0,0,0,0,30.6076667468,9.3580490049,29.6221740237,0.3342875009,0,0.0151962974,25.3223185374,34.5,21.2543762911,26.2395353741,0,24.2800006866,0,24.4139730268,0,24.396761552,23.3069937993
2013-09-12 11:36:00,0,0,0,0,0,0,0,30.69241666,9.3510548495,29.5926716766,0.3337175009,0,0.0131493815,25.4622524354,34.5,21.2246379835,26.3651660749,0,24.2800006866,0,24.4106508017,0,24.3255307687,23.2999992371
2013-09-12 11:37:00,0,0,0,0,0,0,0,30.847083501,9.3549144118,29.6179389927,0.3373550009,0,0.0114472644,25.4525450222,34.5,21.2654632706,26.445853273,0,24.2800006866,0,24.4098112176,0,24.2800006866,23.2999992371
2013-09-12 11:38:00,0,0,0,0,0,0,0,30.7528332035,9.3640869102,29.504227646,0.3353900009,0,0.0101980109,25.4499636981,34.4991256964,21.2584953182,26.5124747738,0,24.2800006866,0,24.3696736823,0,24.2800006866,23.2999992371
2013-09-12 11:39:00,0,0,0,0,0,0,0,30.6694666481,9.3447764661,29.5670557501,0.330650001,0,0.0081343319,25.4561025924,34.4383752573,23.041032103,26.1089805651,0.1931083332,24.2800006866,0.1294166662,25.9982777332,10.8063250071,25.543689679,23.3546887112
2013-09-12 11:40:00,0,0,0,0,0,0,0,30.8571997706,9.3165389838,29.5,0.3317209312,0,0,25.4539926699,34.4000015259,29.5428261831,28.644228256,0.2917083339,24.3777174393,0.0633333327,30.4141062221,19.3550999546,30.0247508751,23.4936440436
2013-09-12 11:41:00,0,0,0,0,0,0,0,30.7774998665,9.3302523348,29.5,0.333499904,0,0.0011169284,25.5237903504,34.4000015259,30.7190001535,30.0295888823,0.2598916667,24.6627785043,0.0372387632,30.534925259,19.426233333,30.019392325,23.4462220171
2013-09-12 11:42:00,0,0,0,0,0,0,0,31.0204582095,9.3431550706,29.5,0.3326375009,0,0.0562830703,25.5799999237,34.4000015259,31.5985254717,30.7513462962,0.2701,25.1381732362,0.0614240565,30.9769760626,19.2909833082,30.8327627887,23.3071103753
2013-09-12 11:43:00,0,0,0,0,0,0,0,30.8791525324,9.3410568869,29.5,0.3346691185,0,0.0031612903,25.5799999237,34.4000015259,32.2604342747,31.5236410347,0.2463166657,25.7265812788,0.0506371784,31.906087528,19.3563333082,31.5965388135,23.2999992371
2013-09-12 11:44:00,0,0,0,0,0,0,0,31.0262217522,9.3435260331,29.5,0.3347308833,0,0.0232053758,25.5799999237,34.4000015259,32.9504182397,32.2609920174,0.2167333333,26.3843909582,0.0876166667,32.7055768282,19.6251499732,32.1057751187,23.2999992371
2013-09-12 11:45:00,0,0,0,0,0,0,0,31.0468331019,9.3439719465,29.5,0.3338750009,0,0,25.5941029664,34.4000015259,33.6767742861,32.9375585651,0.2253999994,27.080805951,0.0922761902,33.1869969439,19.4738749345,32.8978264297,23.2731107585
2013-09-12 11:46:00,0,0,0,0,0,0,0,31.1054997444,9.3539334151,29.4967333305,0.328675626,0,0,25.7097636743,34.3986404096,34.1252993647,33.4168160887,0.2103999991,27.8302487814,0.0690738084,33.7526842143,19.6226166344,33.3970402085,23.1497782813
2013-09-12 11:47:00,0,0,0,0,0,0,0,31.309499832,9.3539146018,29.4306071908,0.3332618759,0,0.0002850494,25.7105417053,34.2780288384,34.6090968107,33.8166988734,0.2132999996,28.4551832542,0.0698048356,34.2440420029,19.4638999828,33.8531828298,23.0071111382
2013-09-12 11:48:00,0,0,0,0,0,0,0,31.3892220298,9.3633422253,29.3687759659,0.3330875009,0,0.0188482835,25.7122947371,34.2000007629,35.2452201869,34.3981485216,0.1977416666,29.1725364428,0.0387125448,34.631450205,19.4372333217,34.3461724264,22.9731110085
2013-09-12 11:49:00,0,0,0,0,0,0,0,31.3037774642,9.3644033562,29.4889409625,0.327125001,0,0.0005771496,25.7218720183,34.2000007629,35.809408865,34.820115231,0.2039833331,29.8428643635,0.0551571619,35.0349238694,19.4897166459,34.8463266459,22.8762104506
2013-09-12 11:50:00,0,0,0,0,0,0,0,31.5249999523,9.3445339794,29.4728395716,0.3297821438,0,0.0115936264,25.7412250656,34.2000007629,36.0149883731,35.1714313321,0.183558333,30.4351263009,0.0825504545,35.5453463828,19.6662749275,35.1575336219,22.8031772153
2013-09-12 11:51:00,0,0,0,0,0,0,0,31.5531666438,9.3573341965,29.4498875981,0.3340959831,0,0.0130572538,25.8400001526,34.2000007629,36.2825138267,35.5858638669,0.1888249996,31.0274271984,0.042766753,35.9327847406,19.652283318,35.5151471777,22.7999992371
2013-09-12 11:52:00,0,0,0,0,0,0,0,31.6586666107,9.343001126,29.3991817014,0.3330031259,0,0.0049719696,25.8400001526,34.1991118537,36.6017506949,35.9090609591,0.1864916666,31.6556436323,0.0384345496,36.2217653763,19.5687916215,35.9529986789,22.7999992371
2013-09-12 11:53:00,0,0,0,0,0,0,0,31.6301666737,9.3590159628,29.4966666637,0.325718751,0,0,25.8449349138,34.1375548893,36.8329563451,36.175559665,0.1824749993,32.2137111097,0.056004427,36.8350288385,19.7150999665,36.2392388841,22.8268882285
2013-09-12 11:54:00,0,0,0,0,0,0,0,31.7030000687,9.3620253792,29.3918158468,0.3337760009,0,0.0016658869,25.8999843934,34.0999984741,37.5055515234,36.7054432415,0.176909523,32.7313569883,0.0737695244,37.1041802236,19.3747916063,36.9135506394,22.8695550579
2013-09-12 11:55:00,0,0,0,0,0,0,0,31.7216667175,9.337832535,29.3909442561,0.3344882866,0,0.0110674461,25.9751884696,34.0999984741,37.8275326316,37.1565555228,0.221673809,33.1940448516,0.024449743,37.4464583806,19.5129249326,37.2594688611,22.8304437976
2013-09-12 11:56:00,0,0,0,0,0,0,0,31.6343333721,9.3437440114,29.3647807633,0.3311557152,0,0,25.9707431248,34.0999984741,37.9341575813,37.2966376029,0.1495249982,33.6573249285,0.0561136806,37.9355930703,19.788299973,37.5273877918,22.8964440494
2013-09-12 11:57:00,0,0,0,0,0,0,0,31.7698334535,9.3400364557,29.3763137534,0.3294565635,0,0,25.9743410754,34.0999984741,38.0798559049,37.4948299336,0.143074999,34.1601265347,0.0060363183,38.1433612578,19.7161244163,37.9823412919,22.8999996185
2013-09-12 11:58:00,0,0,0,0,0,0,0,31.750500075,9.3364985599,29.3714573481,0.3349859384,0,0.0008249158,26.0035903331,34.0999984741,37.4820181381,37.6030271518,0.1027999979,34.5348584318,0,38.5050812435,20.0646316764,38.2911690682,22.92688861
2013-09-12 11:59:00,0,0,0,0,0.9627371274,0.003443775,2.091061828,31.7620001316,9.3493261878,29.3698373854,0.3330875009,0.23464514,0.0599001419,25.9858709831,34.0999984741,37.7526552917,37.923461818,0.0991464265,34.9113426474,0,38.9345577653,20.1872226465,38.5053247708,23.0502224138
2013-09-12 12:00:00,0,0,0.7066666667,0,6.2906546855,3.6724478878,190.0880510753,31.7707779408,61.7378001144,31.1974246257,-22.6556543866,47.3510632461,21.3164583639,28.0802176459,34.0999984741,37.8838041184,38.213955754,0.0942730138,35.2992940224,0,39.0028523914,20.0706913255,38.885884171,23.2197781033
2013-09-12 12:01:00,0,0,1,0,3.068054728,3.2404500118,132.6714726824,30.9233887672,74.8229333893,36.6778111013,-19.3320301971,61.7261750348,47.4920500048,26.1891201222,34.0999984741,38.0731464142,38.4452833215,0.0921805535,35.5367131607,0,39.2793086301,20.1007546527,39.0982748163,23.2964437358
2013-09-12 12:02:00,0,0,1,0,-10.3175798742,-0.1548416582,-13.6305855856,30.4115003745,88.3088334449,40.360430777,1.78455767,64.2964749972,75.4225665204,27.071146861,34.0999984741,38.3763410473,38.6166446127,0.090174998,35.8288824391,0,39.6793356816,20.2450472862,39.3057339494,23.35377722
2013-09-12 12:03:00,0,0,1,0,7.2355,1.2674666694,48.3108333333,29.7927505453,84.0415296201,43.0187951728,-6.8088649054,62.8517582544,57.6676999299,28.1510393886,34.0986373838,38.5723139845,38.9454738176,0.088199998,36.0587025299,0,39.7550744168,20.0589759262,39.5899235005,23.4391108788
2013-09-12 12:04:00,0,0,1,0,4.8865,-0.90869166,-43.4816269841,29.3337505698,71.8126706477,44.5893136497,6.5887055037,62.1086832651,66.9044002589,28.9663027688,33.9773475419,38.7530357194,39.1309492285,0.0834666648,36.3433752495,0,40.0627976649,20.1350938028,39.8763354526,23.3071103753
2013-09-12 12:05:00,0,0,1,0,5.2213246914,2.2907666794,99.6941269841,28.5012504498,90.9633333604,45.957072675,-14.3778831049,63.4914416281,63.3788331596,29.6053053773,33.8369723574,38.8591601851,39.2713657951,0.0776999983,36.4956524083,0,40.4365346485,20.245947044,40.0450843499,23.2731107585
2013-09-12 12:06:00,0,0,1,0,16.6997753086,2.9226583267,131.5708333333,28.1221255064,95.1148999691,47.1407063884,-18.4484745471,63.3266249466,46.5366001447,30.5668142115,33.617041369,38.9928654118,39.5259490395,0.0748999983,36.7170897125,0,40.5057871592,20.1121040414,40.328831795,23.2304447428
2013-09-12 12:07:00,0,0,1,0,-1.4851717949,-0.594216675,-30.3621590909,27.8015005112,73.340633475,47.8833203355,4.6231582244,60.7664415868,64.764400022,31.0321365159,33.5013611163,39.25512585,39.7885496044,0.0704499984,36.9250506306,0,40.7535798205,20.148316118,40.549532938,23.3502217187
2013-09-12 12:08:00,0,0,1,0,-0.7671615385,0.4489666654,9.8914090909,27.5371250947,72.1811334229,48.7906037159,-1.5157083909,62.112716519,76.2661666671,31.7953887449,33.6226532327,39.6716011206,40.0357389967,0.0688388874,37.1673665554,0,41.0176589664,20.2294171302,40.7082092575,23.5197778532
2013-09-12 12:09:00,0,0,1,0.7666666667,-5.8864908397,2.442733333,101.6800681818,27.1219999154,97.5202001015,49.5970469488,-14.8155054406,64.0190083281,63.8445000267,32.4868550768,33.7616665146,39.9358627955,37.1212935567,0.1065611088,37.4140779151,0,41.0742407643,20.1181687468,40.991497317,23.5964448124
2013-09-12 12:10:00,0,0,1,1,7.9826683172,2.0878666713,81.3473484848,26.5459997018,85.4209333022,50.321251604,-12.0325114217,62.3266333103,57.20221668,33.5466350095,33.8643895218,39.9765875912,32.4165551791,0.1263305527,37.6637901524,0,41.0235086467,20.1504146177,40.8196172667,23.6000003815
2013-09-12 12:11:00,0,0,1,1,-4.4719219219,-1.2214833205,-45.7603030303,26.2362496376,78.4728000704,50.7838074857,7.7990997583,60.3231583691,63.3482166862,34.1105415981,34.2062931718,39.67351336,31.6351869137,0.081927776,37.7990821362,0,39.3358086795,12.9996834924,39.2819199344,23.6000003815
2013-09-12 12:12:00,0,0,1,1,5.0669444444,3.7365166641,161.6640530303,26.1477496147,74.8461334387,51.0457506686,-22.9534250047,59.6031748517,43.3919331805,34.9498621155,34.5240481793,39.4259686397,31.6505585392,0,37.8499984741,0,38.5523584016,0,38.7638493072,23.6268893729
2013-09-12 12:13:00,0,0,1,1,8.7811752137,1.2444666918,50.5828537736,26.1469996134,75.3223667606,51.2316070917,-6.9310586685,60.1558833106,51.3267501163,35.1061064263,34.7889213369,38.9084452686,31.9183407194,0,37.8499984741,0,38.3593553665,0,38.5635935308,23.6695562024
2013-09-12 12:14:00,0,0,1,1,-12.3715013006,4.0555833328,167.7221217166,26.0914995193,77.2146667862,51.3914469891,-24.3882499512,59.1233999904,40.2394166931,35.3255665566,35.1492250802,38.0154822023,32.0146852487,0,37.7548390884,0,38.2151778798,0,38.4694466812,23.5766669591
2013-09-12 12:15:00,0,0,1,1,14.814232337,2.7717083289,114.0064828431,26.0649161657,78.967633249,51.9327686643,-16.3177401176,60.3503082339,63.872366724,35.7971272858,35.5466668187,36.790692699,32.0130305845,0,37.6730262833,0,38.0213201932,0,38.2846669515,23.4497775862
2013-09-12 12:16:00,0,0,1,1,3.3336132432,0.0563916667,-1.5313315217,26.1236341892,50.2834667985,52.0824953387,0.6015139556,56.8196472179,40.4475000111,36.577462354,35.9466660441,35.7230171522,31.7439670271,0,37.4954799294,0,37.8092151924,0,38.0478168706,23.2802218967
2013-09-12 12:17:00,0,0,1,1,-13.0769585334,3.2140749795,133.9348731884,26.128114966,66.2309332991,52.1818591437,-18.9564757816,56.7937860097,39.1940999524,36.4256394458,36.3466660817,34.5633791145,31.2325951271,0,37.4004722095,0,37.694036901,0,37.9380723576,23.2304447428
2013-09-12 12:18:00,0,0,1,1,43.0110217275,3.3912833077,152.6853139269,26.0298328347,43.1910333618,52.3499420456,-20.6852223999,52.6776770712,29.5591001193,36.7910297528,36.7466675817,33.8199145339,30.6529413432,0,37.234279992,0,37.4946674347,0,37.7544731649,23.2964437358
2013-09-12 12:19:00,0,0,1,1,5.0485708607,-0.0596916956,-2.3673753304,26.1094995499,39.128966643,52.3542233808,1.404867426,51.6975539043,29.0049334081,36.670046688,37.1453056908,33.0726653728,30.0151546863,0,37.0112238253,0,37.2972781595,0,37.5197662145,23.2999992371
2013-09-12 12:20:00,0,0,1,1,-14.8204913858,6.5981166284,279.2170833333,25.892969771,45.1685332934,52.4159878411,-39.6851339825,51.3251427441,20.8187334696,36.7464091841,37.424013586,32.2276341422,29.3568623079,0,36.9391895869,0,37.2060735543,0,37.4164615904,23.2999992371
2013-09-12 12:21:00,0,0,1,1,42.846042966,3.1532791531,148.2670614035,25.9727787298,40.3762332296,52.5952653275,-19.1594541551,51.1021898092,24.2752001031,36.8216679646,37.6863606458,31.6267254512,28.7691997743,0,36.8270766599,0,36.9852199644,0,37.2348121601,23.2731107585
2013-09-12 12:22:00,0,0,1,1,4.8441359294,-0.1798041818,-3.2877097902,26.1447496096,37.1162332233,52.6163580466,2.0760268936,51.2215103622,27.2045864925,36.9544085307,38.1063139787,30.9386001237,28.1831350902,0,36.7146672567,0,36.9307476526,0,37.1303057459,23.2035562642
2013-09-12 12:23:00,0,0,1,1,-14.0886373539,6.433916633,280.7910431235,26.148499616,43.7809666459,52.6424060514,-38.471691244,51.1192071302,20.4302137398,37.14575935,38.4253641684,30.1313804755,27.6029526833,0,36.5980996323,0,36.7163446898,0,36.9758586359,23.14622278
2013-09-12 12:24:00,0,0,1,1,44.0584082556,3.349033328,158.8483333333,26.1461424691,40.3926665703,52.8765955883,-20.535657937,51.1428578653,23.7631728253,37.2513883175,38.6252934978,29.5866613927,27.0973790106,0,36.4563750796,0,36.6341225089,0,36.8675260019,22.9802221468
2013-09-12 12:25:00,0,0,1,1,4.6398951455,-0.2001333326,-4.0270833333,26.1066066878,37.0447332732,52.9154465091,2.2277807074,50.9630741801,26.9667424868,37.4716316343,38.8850002925,28.9663748813,26.665532999,0,36.4081082483,0,36.4567358936,0,36.7146672567,22.8766661962
2013-09-12 12:26:00,0,0,1,1,-14.4676598298,6.4484250101,282.3171166667,26.1488746166,43.3605250025,53.135206176,-38.7820498829,50.7120408455,20.5519183318,37.5574620676,39.1849995295,28.2390713088,26.1994004758,0,36.1975851902,0,36.3867309033,0,36.5874828784,22.8035548062
2013-09-12 12:27:00,0,0,1,1,42.5147941391,2.9377416672,140.9863489022,26.0957745266,39.3361082204,53.1343485016,-17.8939553303,50.5941852884,23.8480905932,37.7384076414,39.4843182214,27.6700062955,25.7362647041,0,36.1628231699,0,36.1954371756,0,36.4547748518,22.7999992371
2013-09-12 12:28:00,0,0,1,1,4.4358438366,-0.2133916596,-4.0750489022,26.1097245502,36.7059665855,53.2649268771,2.2979509451,50.4093657709,26.7173572256,37.7958475568,39.7233322779,27.2087894964,25.2746186638,0,36.0736574713,0,36.1158957813,0,36.3477422094,22.8268882285
2013-09-12 12:29:00,0,0,1,1,-14.2908972004,6.4650958743,284.9710784314,26.1488746166,42.9248110729,53.3905193939,-39.0018336802,50.4305793584,20.1918191778,38.0751505502,39.9226524697,26.677258143,24.8301284697,0,35.935186058,0,35.935580118,0,36.1985397474,22.8964440494
2013-09-12 12:30:00,1,0,1,1,42.3485435286,2.8535458592,137.876754902,26.131999588,39.2496221489,53.5055869651,-17.4446682628,50.3755441937,23.9412001101,38.2924810021,40.063026868,26.1708751663,24.4989952105,0,35.8990765237,0,35.8830523321,0,36.1190765945,22.8735514302
2013-09-12 12:31:00,1,0,1,1,4.1529540066,-0.2321166577,-4.2258333333,26.3389996158,36.4244331805,53.6602961881,2.3445222068,50.183308961,26.5960667928,38.5211228067,40.2850003301,25.8179853402,24.1860220121,0,35.8081033126,0,35.6734729504,0,35.9381698483,22.7782671759
2013-09-12 12:32:00,1,0,0.315,1,6.6660810811,3.0527833512,131.9191666667,27.0184998565,23.0507363311,53.2572708583,-16.6687477626,18.7371532406,7.6677039113,38.0765198616,40.5815982776,25.5710579826,23.7846874464,0,35.674000295,0,35.6443400885,0,35.9211956722,22.6256668341
2013-09-12 12:33:00,1,0,0,1,0,0,0,27.455000035,9.3616679684,51.3392146038,0.3422880581,0,0.0022697649,36.5435259737,40.5780280754,25.4145959931,23.4619663642,0,35.633295226,0,35.5649126101,0,35.8202667999,22.330180656
2013-09-12 12:34:00,1,0,0,1,0,0,0,27.7115003586,9.3488952526,49.607608826,0.3378789247,0,0.0199941737,36.0446313134,40.4993194548,25.0225856518,23.1859975322,0,35.5216550367,0,35.4066121108,0,35.6711802902,22.110667021
2013-09-12 12:35:00,1,0,0,1,0,0,0,27.9478911693,9.3694679279,48.4755376311,0.3402647993,0,0.019982046,35.8990579673,40.4390148195,24.8672791957,22.9096937047,0,35.4087195082,0,35.3747726338,0,35.590270153,22.0738844626
2013-09-12 12:36:00,1,0,0,1,0,0,0,28.1813287323,9.354617701,47.6751689295,0.3390267926,0,0.0159108518,35.8946226515,40.3986404096,24.7031530731,22.637589722,0,35.3689819269,0,35.2863680458,0,35.4275537204,22.003615833
2013-09-12 12:37:00,1,0,0,1,0,0,0,28.1208316843,9.360075735,47.1129156672,0.3376164294,0,0.0171891475,35.7708322142,40.2773482672,24.4660531052,22.3664106032,0,35.2993679619,0,35.1456606256,0,35.3514477063,22
2013-09-12 12:38:00,1,0,0,1,0,0,0,28.3554504474,9.3739411536,46.6387459656,0.3392679696,0,0.0151010155,35.6251844588,40.1383327108,24.3873978766,22.1098337968,0,35.1533342997,0,35.1116385206,0,35.2714181423,22
2013-09-12 12:39:00,1,0,0,1,0,0,0,28.5237505039,9.3746120541,46.266912626,0.3370320321,0,0.0261019237,35.5194279584,40.0390132936,24.2455917581,21.8694109661,0,35.1459585447,0,35.0124688566,0,35.1495179182,22
2013-09-12 12:40:00,1,0,0,1,0,0,0,28.6497504314,9.3709648843,45.9192331251,0.3416416675,0,0.0151138946,35.3586730138,39.9986388837,23.9320751731,21.6559129099,0,35.1017779845,0,34.8846668243,0,35.1038502434,22
2013-09-12 12:41:00,1,0,0,1,0,0,0,28.9197504679,9.3493108994,45.6278161971,0.3412662289,0,0.0016323024,35.2880999474,39.8780273125,23.8041000875,21.4948011649,0,34.9263700451,0,34.8530336952,0,34.9067611363,22.0261159188
2013-09-12 12:42:00,1,0,0,1,0,0,0,29.0187504609,9.366569954,45.3360749817,0.3406978753,0,0.0185651331,35.1185062182,39.7994907702,23.714556489,21.3044928678,0,34.8353275521,0,34.6497382202,0,34.8413997808,22.1501620185
2013-09-12 12:43:00,1,0,0,1,0,0,0,29.4260006587,9.3556195533,45.063617283,0.3195442319,0,0.0232472742,35.1087547668,39.7396752988,23.4768780212,21.1659560792,0,34.8503225285,0,34.5657090429,0,34.8450375388,22.319336355
2013-09-12 12:44:00,1,0,0,1,0,0,0,29.6330007712,9.3613156685,44.7914879724,0.3466906257,0,0.0126051599,35.0406667074,39.6993201918,23.4141364693,21.046832641,0,34.7559134889,0,34.5917118333,0,34.7335702094,22.4221674349
2013-09-12 12:45:00,1,0,0,1,0,0,0,29.6622506658,9.3694168302,44.5312516387,0.3456773105,0,0.0192172649,34.9673246241,39.639013256,23.376752845,20.997972364,0,34.6252930352,0,34.3960729015,0,34.6264460661,22.5501621499
2013-09-12 12:46:00,1,0,0,1,0,0,0,29.6847507596,9.3664453107,44.2765236394,0.3480900205,0,0.0110037856,34.8438676289,39.5993290854,23.2770499309,20.9058927508,0,34.5897733476,0,34.3291873248,0,34.5884811927,22.7193373086
2013-09-12 12:47:00,1,0,0,1,0,0,0,29.8454006704,9.3521041418,44.0667539867,0.3487378795,0,0.0189290776,34.7406504747,39.5398354577,23.2160750055,20.792911052,0,34.3983984045,0,34.3272043562,0,34.4980893974,22.8221671287
2013-09-12 12:48:00,1,0,0,1,0,0,0,29.8716593299,9.3686657983,43.8075542432,0.3493763102,0,0.0019788152,34.6255850941,39.4986388837,23.162759395,20.7476537842,0,34.3305211714,0,34.2286439114,0,34.3646663666,22.8963837855
2013-09-12 12:49:00,1,0,0,1,0,0,0,29.8782678027,9.3732068275,43.6409940061,0.3469106704,0,0.0133045178,34.5651402992,39.3793884288,22.9713632759,20.746376592,0,34.3118144855,0,34.1053293969,0,34.3053000832,22.9264478069
